TimeStamp,Power(MW),Temperature,Clearsky DHI,Clearsky DNI,Relative Humidity(w/m2),Solar Zenith Angle(w/m2),Global Horizontal UV Irradiance (295-385nm)(m/s)
2016-03-31,5.693010752688172,15.674059139784946,44.32258064516129,360.31182795698925,83.05466397849462,90.95072580645162,8.491402822580644
2016-04-30,6.327638888888888,19.08291666666667,58.56388888888889,371.75555555555553,80.26456944444445,82.75979166666667,9.949748611111112
2016-05-31,6.46747311827957,21.710483870967742,67.12231182795699,374.56182795698925,83.78211021505376,76.61193548387097,10.706398521505376
2016-06-30,6.730555555555555,27.01736111111111,62.2375,388.3388888888889,80.03025,73.97538888888889,13.372272083333334
2016-07-31,6.863037634408602,30.49959677419355,67.97043010752688,361.51747311827955,66.35880376344086,75.37430107526882,13.17989623655914
2016-08-31,6.018548387096774,28.88454301075269,61.32661290322581,349.73790322580646,75.11263440860215,80.59530913978494,10.53152379032258
2016-09-30,5.908611111111111,26.66541666666667,47.540277777777774,348.41805555555555,72.54126388888889,88.25463888888889,10.512086805555557
2016-10-31,5.278225806451613,22.743413978494626,34.80107526881721,338.9193548387097,64.79159946236558,96.47430107526883,8.263685752688172
2016-11-30,4.211111111111111,16.44902777777778,28.93611111111111,309.9902777777778,67.87880555555556,103.02293055555555,5.506405694444444
2016-12-31,2.820967741935484,9.906317204301075,27.40456989247312,288.2916666666667,78.61455645161291,105.9032123655914,3.2517184139784945
2017-01-31,3.45752688172043,10.688037634408603,26.00537634408602,315.60752688172045,80.86912634408601,104.25897849462366,4.451669086021505
2017-02-28,4.535119047619047,14.561755952380953,35.936011904761905,332.6949404761905,80.3075,98.82415178571429,5.973299404761905
2017-03-31,5.794489247311828,16.838575268817205,46.12903225806452,352.9543010752688,76.26197580645162,91.02010752688173,8.543260483870968
2017-04-30,6.480416666666666,20.110416666666666,61.96388888888889,361.65694444444443,75.50454166666667,82.82025,10.457869027777777
2017-05-31,6.852016129032258,22.15416666666667,69.78629032258064,371.7083333333333,73.4705376344086,76.64881720430108,11.991095833333333
2017-06-30,6.532222222222222,26.155694444444446,66.52361111111111,379.0652777777778,79.2185,73.98072222222223,12.374464583333333
2017-07-31,6.62755376344086,29.135080645161292,67.06854838709677,364.27284946236557,71.51362903225807,75.34711021505376,12.860540188172042
2017-08-31,5.721908602150538,27.149865591397848,64.83602150537635,342.63440860215053,80.28763440860214,80.54302419354839,9.148820430107527
2017-09-30,5.872638888888889,25.174861111111113,58.35,324.0027777777778,68.09981944444445,88.18954166666667,10.958475972222223
2017-10-31,5.345833333333333,20.054166666666667,35.079301075268816,339.1787634408602,64.66903225806452,96.4125,8.670990725806451
2017-11-30,3.9219444444444447,15.618472222222223,33.2,295.3833333333333,74.63954166666667,102.98386111111111,5.203035138888889
2017-12-31,3.247311827956989,8.478897849462365,28.202956989247312,294.3373655913978,73.72793010752689,105.89641129032259,3.7795028225806453
2018-01-31,3.8990591397849466,5.12486559139785,27.330645161290324,322.5430107526882,75.38336021505377,104.29075268817205,5.239876612903226
2018-02-28,2.9117559523809526,11.539880952380953,40.875,307.9791666666667,87.58683035714286,98.8827380952381,3.4924190476190478
2018-03-31,6.047849462365592,15.357123655913979,45.33064516129032,360.4475806451613,80.19551075268816,91.088561827957,9.309232930107527
2018-04-30,6.446805555555556,15.76138888888889,63.7625,361.3958333333333,77.44725,82.87843055555555,11.037798055555555
2018-05-31,6.943413978494624,25.568548387096776,64.21370967741936,378.6639784946237,72.22075268817204,76.6831182795699,13.323124731182796
2018-06-30,7.019722222222222,29.690277777777776,66.26666666666667,378.34722222222223,63.42700000000001,73.98306944444444,13.802065138888889
2018-07-31,6.46760752688172,30.8252688172043,81.90053763440861,332.72849462365593,58.72645161290323,75.31829301075268,12.454429301075269
2018-08-31,6.405241935483871,29.822715053763442,66.18145161290323,341.26478494623655,61.07466397849463,80.48872311827957,12.56358239247312
2018-09-30,4.989027777777777,26.47222222222222,49.96805555555556,336.775,78.58829166666666,88.12211111111111,7.531112777777778
2018-10-31,4.031048387096774,19.168413978494627,34.666666666666664,335.4166666666667,85.21349462365592,96.35043010752689,6.535686021505376
2018-11-30,3.511111111111111,10.320972222222222,31.056944444444444,309.74444444444447,83.99847222222222,102.94584722222221,4.858502777777778
2018-12-31,2.858198924731183,8.426881720430108,26.857526881720432,296.3991935483871,86.91809139784947,105.89373655913978,4.058203897849462
2019-01-31,3.2408602150537633,7.044489247311828,29.135752688172044,309.1639784946237,85.39475806451613,104.32153225806452,4.305690456989248
2019-02-28,3.2516369047619045,10.518452380952382,37.291666666666664,326.5952380952381,86.67965773809524,98.93901785714286,4.135979761904762
2019-03-31,5.350806451612903,12.503091397849463,46.47715053763441,359.2069892473118,79.88840053763441,91.15432795698926,7.940502419354838
2019-04-30,6.271666666666667,17.738472222222224,65.55,355.9236111111111,82.75984722222223,82.93704166666666,9.95063486111111
2019-05-31,6.532258064516129,23.360752688172045,71.95430107526882,361.8333333333333,84.79659946236559,76.71845430107527,11.377419758064518
2019-06-30,6.721388888888888,25.74972222222222,66.97777777777777,379.98333333333335,83.672125,73.98783333333333,12.77126513888889
2019-07-31,6.735618279569893,27.561693548387098,65.25403225806451,372.26209677419354,78.32975806451613,75.29108870967742,13.66106935483871
2019-08-31,6.508736559139785,30.73521505376344,65.14650537634408,342.35752688172045,65.07362903225807,80.43581989247312,12.31402930107527
2019-09-30,5.814166666666666,29.21875,51.30138888888889,338.27222222222224,62.69097222222222,88.05620833333333,10.844419722222224
2019-10-31,4.80241935483871,19.273118279569893,39.75268817204301,328.0510752688172,71.19217741935485,96.28842741935483,7.224164516129033
2019-11-30,3.9227777777777777,11.688888888888888,31.177777777777777,307.40833333333336,75.57304166666667,102.90570833333334,5.296654166666666
2019-12-31,3.7821236559139786,9.99018817204301,25.477150537634408,303.7069892473118,76.49858870967742,105.8880376344086,4.790065456989248
2020-01-31,3.0655913978494627,9.743010752688173,30.13978494623656,300.7083333333333,83.39002688172043,104.35325268817205,3.826975
2020-02-29,3.863095238095238,9.231250000000001,37.09077380952381,329.19642857142856,83.2741517857143,98.99619047619048,5.261885863095237
2020-03-31,4.647311827956989,17.251075268817207,48.54435483870968,343.5766129032258,87.5596370967742,90.9427688172043,5.702726747311828
2020-04-30,6.065277777777778,17.59861111111111,64.03333333333333,357.2263888888889,82.79913888888889,82.75022222222222,9.517478888888888
2020-05-31,6.771908602150538,22.03293010752688,63.041666666666664,384.9543010752688,81.99655913978495,76.60342741935483,12.29486491935484
2020-06-30,6.888194444444444,26.706944444444446,68.49583333333334,378.49305555555554,75.34220833333333,73.96970833333333,13.32264625
2020-07-31,6.658870967741935,28.78534946236559,69.82661290322581,357.7043010752688,76.20705645161291,75.37435483870968,13.207264247311826
2020-08-31,6.49247311827957,29.13938172043011,61.38575268817204,356.22983870967744,65.11295698924731,80.60092741935485,12.183609543010752
2020-09-30,5.317361111111111,23.963055555555556,62.702777777777776,308.9625,80.79561111111111,88.26291666666667,8.597186388888888
2020-10-31,4.710618279569892,18.50215053763441,41.97715053763441,318.8360215053763,76.1941935483871,96.48283602150538,7.066457661290322
2020-11-30,4.3475,15.1225,30.133333333333333,310.9486111111111,73.27629166666667,103.03077777777779,5.7859726388888895
2020-12-31,3.710752688172043,8.579032258064517,26.440860215053764,301.6989247311828,78.93596774193549,105.90801075268817,4.685448252688172
